cust_id,tran_id,tran_dt,store_id,prod_id,prod_unit,tran_prod_sale_amt,tran_prod_sale_qty,tran_prod_discount_amt,tran_prod_offer_cts,tran_prod_paid_amt,prod_unit_price
4299825,2.01701E+18,2017-01-03,368,138936952,CT,21.45,5,2.5,1,18.95,4.29
64229824,2.01702E+18,2017-02-24,368,138936951,CT,3,4,0,0,3,0.75
64229824,2.01703E+18,2017-03-01,368,138936951,CT,4.5,6,1.2,1,3.3,0.75
69819808,2.01704E+18,2017-04-12,368,138936952,CT,22.95,5,2.5,1,20.45,4.59
5949825,2.01707E+18,2017-07-10,368,138936953,CT,50.97,3,3,1,47.97,16.99
4889825,2.01707E+18,2017-07-12,368,138936952,CT,18.36,4,2,1,16.36,4.59
5639825,2.01708E+18,2017-08-02,368,138936952,CT,13.77,3,0,0,13.77,4.59
74949747,2.01708E+18,2017-08-08,368,138936951,CT,6.32,8,0,0,6.32,0.79
4299825,2.0171E+18,2017-10-23,368,138936951,CT,5.53,7,0,0,5.53,0.79
96989820,2.01603E+18,2016-03-09,367,138936952,CT,15.96,4,0,0,15.96,3.99
92979822,2.01605E+18,2016-05-07,367,138936951,CT,1.38,2,0.2,1,1.18,0.69
12729680,2.01607E+18,2016-07-13,367,138936952,CT,15.96,4,0,0,15.96,3.99
92979822,2.01607E+18,2016-07-23,367,138936951,CT,0.69,1,0,0,0.69,0.69
38829820,2.01611E+18,2016-11-05,367,138936951,CT,6.75,9,0.45,1,6.3,0.75
68099681,2.01703E+18,2017-03-01,367,138936952,CT,21.45,5,5,1,16.45,4.29
96989820,2.01708E+18,2017-08-12,367,138936951,CT,2.37,3,0,0,2.37,0.79
92979822,2.01711E+18,2017-11-28,367,138936951,CT,5.53,7,0.7,1,4.83,0.79
7619808,2.01601E+18,2016-01-06,366,138936952,CT,7.98,2,0,0,7.98,3.99
16789824,2.01602E+18,2016-02-03,366,138936952,CT,3.99,1,0,0,3.99,3.99
93059807,2.01602E+18,2016-02-25,366,138936951,CT,5.52,8,0,0,5.52,0.69
2089808,2.01603E+18,2016-03-01,366,138936951,CT,2.07,3,0,0,2.07,0.69
7009717,2.01603E+18,2016-03-13,366,138936952,CT,3.99,1,0,0,3.99,3.99
18789824,2.01603E+18,2016-03-20,366,138936951,CT,5.52,8,0.4,1,5.12,0.69
52259796,2.01604E+18,2016-04-06,366,138936951,CT,6.21,9,0,0,6.21,0.69
52259796,2.01604E+18,2016-04-11,366,138936953,CT,29.98,2,0,0,29.98,14.99
68639798,2.01604E+18,2016-04-22,366,138936951,CT,1.38,2,0.2,1,1.18,0.69
94119823,2.01604E+18,2016-04-30,366,138936952,CT,7.98,2,1,1,6.98,3.99
94119823,2.01605E+18,2016-05-07,366,138936951,CT,4.83,7,0.7,1,4.13,0.69
95059820,2.01606E+18,2016-06-10,366,138936951,CT,1.38,2,0.4,1,0.98,0.69
21729808,2.01606E+18,2016-06-17,366,138936951,CT,2.76,4,0,0,2.76,0.69
91789807,2.01606E+18,2016-06-18,366,138936951,CT,5.52,8,0,0,5.52,0.69
91499807,2.01608E+18,2016-08-12,366,138936952,CT,19.95,5,2.5,1,17.45,3.99
18789824,2.01608E+18,2016-08-13,366,138936951,CT,3.45,5,0.5,1,2.95,0.69
95059820,2.01609E+18,2016-09-09,366,138936953,CT,47.97,3,0,0,47.97,15.99
52259796,2.01609E+18,2016-09-24,366,138936952,CT,8.58,2,0,0,8.58,4.29
94119823,2.0161E+18,2016-10-19,366,138936952,CT,21.45,5,0,0,21.45,4.29
21729808,2.01611E+18,2016-11-07,366,138936952,CT,8.58,2,0,0,8.58,4.29
84589606,2.01611E+18,2016-11-07,366,138936952,CT,17.16,4,0,0,17.16,4.29
2089808,2.01612E+18,2016-12-16,366,138936952,CT,8.58,2,0,0,8.58,4.29
93059807,2.01701E+18,2017-01-02,366,138936951,CT,6,8,0.8,1,5.2,0.75
3419797,2.01702E+18,2017-02-04,366,138936951,CT,1.5,2,0.1,1,1.4,0.75
47659578,2.01702E+18,2017-02-20,366,138936952,CT,4.29,1,0,0,4.29,4.29
3249808,2.01703E+18,2017-03-20,366,138936951,CT,4.5,6,0,0,4.5,0.75
13359824,2.01704E+18,2017-04-03,366,138936951,CT,1.58,2,0,0,1.58,0.79
339627,2.01704E+18,2017-04-15,366,138936952,CT,13.77,3,1.5,1,12.27,4.59
32409578,2.01704E+18,2017-04-26,366,138936951,CT,2.37,3,0.3,1,2.07,0.79
84589606,2.01704E+18,2017-04-27,366,138936952,CT,22.95,5,2.5,1,20.45,4.59
96029807,2.01705E+18,2017-05-04,366,138936952,CT,22.95,5,2.5,1,20.45,4.59
93059807,2.01705E+18,2017-05-30,366,138936951,CT,3.95,5,0,0,3.95,0.79
91499807,2.01707E+18,2017-07-06,366,138936952,CT,18.36,4,0,0,18.36,4.59
84589606,2.01708E+18,2017-08-04,366,138936951,CT,3.16,4,0,0,3.16,0.79
339627,2.01712E+18,2017-12-08,366,138936952,CT,4.49,1,0,0,4.49,4.49
84589606,2.01712E+18,2017-12-30,366,138936952,CT,8.98,2,1,1,7.98,4.49
86799874,2.01605E+18,2016-05-16,365,138936952,CT,15.96,4,0,0,15.96,3.99
4589586,2.01606E+18,2016-06-01,365,138936952,CT,11.97,3,0,0,11.97,3.99
4589586,2.01607E+18,2016-07-16,365,138936952,CT,19.95,5,0,0,19.95,3.99
79899874,2.01609E+18,2016-09-03,365,138936951,CT,6,8,0,0,6,0.75
66449585,2.01609E+18,2016-09-23,365,138936952,CT,4.29,1,0,0,4.29,4.29
66449585,2.01703E+18,2017-03-02,365,138936953,CT,15.99,1,5,1,10.99,15.99
66629698,2.01703E+18,2017-03-13,365,138936952,CT,12.87,3,0,0,12.87,4.29
48709972,2.01703E+18,2017-03-21,365,138936952,CT,4.29,1,0,0,4.29,4.29
66449585,2.01704E+18,2017-04-10,365,138936952,CT,22.95,5,2.5,1,20.45,4.59
66449585,2.01705E+18,2017-05-22,365,138936952,CT,22.95,5,0,0,22.95,4.59
48669972,2.01706E+18,2017-06-07,365,138936952,CT,13.77,3,3,1,10.77,4.59
66509585,2.01706E+18,2017-06-22,365,138936952,CT,9.18,2,0,0,9.18,4.59
4149952,2.01706E+18,2017-06-28,365,138936952,CT,22.95,5,0,0,22.95,4.59
5289699,2.01708E+18,2017-08-15,365,138936952,CT,18.36,4,0,0,18.36,4.59
73159973,2.01712E+18,2017-12-10,365,138936951,CT,4.74,6,0,0,4.74,0.79
48669972,2.01712E+18,2017-12-13,365,138936951,CT,4.74,6,0,0,4.74,0.79
10279567,2.01712E+18,2017-12-26,365,138936952,CT,17.96,4,2,1,15.96,4.49
10869894,2.01601E+18,2016-01-02,364,138936951,CT,1.38,2,0.2,1,1.18,0.69
60489894,2.01602E+18,2016-02-23,364,138936952,CT,7.98,2,0,0,7.98,3.99
68749573,2.01608E+18,2016-08-09,364,138936951,CT,1.38,2,0.2,1,1.18,0.69
78669628,2.0161E+18,2016-10-02,364,138936951,CT,3,4,0.8,1,2.2,0.75
71499894,2.0161E+18,2016-10-10,364,138936952,CT,17.16,4,0,0,17.16,4.29
10869894,2.01611E+18,2016-11-03,364,138936952,CT,4.29,1,0.5,1,3.79,4.29
44459598,2.01612E+18,2016-12-06,364,138936951,CT,3.75,5,0,0,3.75,0.75
71499894,2.01701E+18,2017-01-03,364,138936952,CT,21.45,5,2.5,1,18.95,4.29
71499894,2.01702E+18,2017-02-07,364,138936951,CT,6,8,0,0,6,0.75
44459598,2.01704E+18,2017-04-01,364,138936952,CT,21.45,5,0,0,21.45,4.29
68749573,2.01705E+18,2017-05-15,364,138936951,CT,3.95,5,0,0,3.95,0.79
71889894,2.01705E+18,2017-05-16,364,138936951,CT,2.37,3,0,0,2.37,0.79
47649796,2.01705E+18,2017-05-26,364,138936951,CT,5.53,7,0,0,5.53,0.79
78669628,2.01707E+18,2017-07-28,364,138936953,CT,16.99,1,0,0,16.99,16.99
40199579,2.01708E+18,2017-08-02,364,138936951,CT,0.79,1,0,0,0.79,0.79
44459598,2.01709E+18,2017-09-28,364,138936951,CT,7.11,9,0,0,7.11,0.79
68749573,2.0171E+18,2017-10-03,364,138936952,CT,4.59,1,1,1,3.59,4.59
71499894,2.01711E+18,2017-11-07,364,138936951,CT,5.53,7,0,0,5.53,0.79
83279823,2.01602E+18,2016-02-13,362,138936952,CT,11.97,3,1.5,1,10.47,3.99
48239670,2.01603E+18,2016-03-29,362,138936952,CT,11.97,3,0,0,11.97,3.99
45229831,2.01606E+18,2016-06-14,362,138936951,CT,4.14,6,0,0,4.14,0.69
79119823,2.01607E+18,2016-07-03,362,138936952,CT,7.98,2,1,1,6.98,3.99
71069614,2.01612E+18,2016-12-18,362,138936951,CT,1.5,2,0.2,1,1.3,0.75
46489831,2.01705E+18,2017-05-23,362,138936951,CT,6.32,8,0,0,6.32,0.79
64289522,2.0171E+18,2017-10-04,362,138936952,CT,4.59,1,1,1,3.59,4.59
95899598,2.0171E+18,2017-10-08,362,138936951,CT,3.95,5,0,0,3.95,0.79
62769677,2.0171E+18,2017-10-11,362,138936951,CT,4.74,6,0,0,4.74,0.79
77609665,2.01601E+18,2016-01-18,361,138936951,CT,2.76,4,0,0,2.76,0.69
95689596,2.01601E+18,2016-01-31,361,138936952,CT,7.98,2,0,0,7.98,3.99
81629971,2.01602E+18,2016-02-15,361,138936952,CT,19.95,5,0,0,19.95,3.99
14209971,2.01603E+18,2016-03-02,361,138936951,CT,6.21,9,0,0,6.21,0.69
72659597,2.01605E+18,2016-05-17,361,138936952,CT,15.96,4,0,0,15.96,3.99
90949967,2.01606E+18,2016-06-20,361,138936952,CT,15.96,4,0,0,15.96,3.99
95689596,2.01606E+18,2016-06-29,361,138936952,CT,15.96,4,0,0,15.96,3.99
72659597,2.01608E+18,2016-08-10,361,138936952,CT,15.96,4,2,1,13.96,3.99
32229986,2.01608E+18,2016-08-11,361,138936951,CT,4.14,6,0.6,1,3.54,0.69
94049559,2.01609E+18,2016-09-10,361,138936952,CT,12.87,3,0,0,12.87,4.29
95289559,2.0161E+18,2016-10-11,361,138936952,CT,4.29,1,0,0,4.29,4.29
94049559,2.0161E+18,2016-10-12,361,138936951,CT,2.25,3,0,0,2.25,0.75
75979969,2.0161E+18,2016-10-14,361,138936951,CT,5.25,7,0,0,5.25,0.75
14209971,2.01701E+18,2017-01-30,361,138936952,CT,8.58,2,1,1,7.58,4.29
95289559,2.01705E+18,2017-05-07,361,138936951,CT,7.11,9,1.8,1,5.31,0.79
14209971,2.01706E+18,2017-06-30,361,138936951,CT,1.58,2,0,0,1.58,0.79
31839978,2.01709E+18,2017-09-10,361,138936952,CT,18.36,4,0,0,18.36,4.59
54729532,2.01711E+18,2017-11-10,361,138936952,CT,4.49,1,0,0,4.49,4.49
91009856,2.01712E+18,2017-12-30,361,138936951,CT,6.32,8,0.8,1,5.52,0.79
94199868,2.01708E+18,2017-08-15,360,138936951,CT,0.79,1,0,0,0.79,0.79
11369915,2.01708E+18,2017-08-17,359,138936953,CT,16.99,1,0,0,16.99,16.99
56379915,2.01711E+18,2017-11-12,359,138936951,CT,3.16,4,0,0,3.16,0.79
29649742,2.01702E+18,2017-02-26,358,138936952,CT,8.58,2,2,1,6.58,4.29
30869590,2.01706E+18,2017-06-17,358,138936952,CT,4.59,1,0.5,1,4.09,4.59
28589957,2.01707E+18,2017-07-08,358,138936951,CT,3.95,5,0,0,3.95,0.79
29999914,2.01707E+18,2017-07-17,358,138936951,CT,2.37,3,0,0,2.37,0.79
26929837,2.01709E+18,2017-09-06,358,138936951,CT,7.11,9,0.45,1,6.66,0.79
61889839,2.01712E+18,2017-12-28,358,138936953,CT,16.49,1,2,1,14.49,16.49
54489828,2.01612E+18,2016-12-23,357,138936952,CT,8.58,2,1,1,7.58,4.29
54489828,2.01612E+18,2016-12-31,357,138936951,CT,2.25,3,0.3,1,1.95,0.75
7189760,2.01701E+18,2017-01-03,357,138936952,CT,4.29,1,0.5,1,3.79,4.29
78639828,2.01701E+18,2017-01-07,357,138936952,CT,17.16,4,2,1,15.16,4.29
86189762,2.01701E+18,2017-01-13,357,138936951,CT,5.25,7,0,0,5.25,0.75
84019574,2.01708E+18,2017-08-04,356,138936951,CT,4.74,6,0,0,4.74,0.79
37479953,2.0171E+18,2017-10-07,356,138936953,CT,50.97,3,15,1,35.97,16.99
41879910,2.0171E+18,2017-10-09,356,138936951,CT,6.32,8,0,0,6.32,0.79
51999637,2.0171E+18,2017-10-26,356,138936951,CT,0.79,1,0,0,0.79,0.79
52659736,2.01701E+18,2017-01-26,355,138936952,CT,21.45,5,0,0,21.45,4.29
35909909,2.01702E+18,2017-02-19,355,138936953,CT,15.99,1,0,0,15.99,15.99
59129789,2.01706E+18,2017-06-06,355,138936952,CT,22.95,5,5,1,17.95,4.59
44349990,2.01706E+18,2017-06-08,355,138936951,CT,3.16,4,0.8,1,2.36,0.79
69779841,2.01706E+18,2017-06-12,355,138936952,CT,22.95,5,2.5,1,20.45,4.59
35909909,2.01707E+18,2017-07-09,355,138936952,CT,9.18,2,1,1,8.18,4.59
72729561,2.01708E+18,2017-08-16,355,138936952,CT,18.36,4,0,0,18.36,4.59
15009613,2.0171E+18,2017-10-07,355,138936951,CT,3.95,5,1,1,2.95,0.79
20319699,2.01712E+18,2017-12-16,355,138936952,CT,4.49,1,0,0,4.49,4.49
51839574,2.0171E+18,2017-10-19,354,138936953,CT,32.98,2,0,0,32.98,16.49
75719844,2.0171E+18,2017-10-02,352,138936952,CT,9.18,2,2,1,7.18,4.59
45019696,2.01601E+18,2016-01-17,349,138936952,CT,3.99,1,0,0,3.99,3.99
22689899,2.01601E+18,2016-01-21,349,138936952,CT,15.96,4,0,0,15.96,3.99
29639940,2.01602E+18,2016-02-10,349,138936952,CT,15.96,4,2,1,13.96,3.99
29639940,2.01602E+18,2016-02-12,349,138936952,CT,3.99,1,0.5,1,3.49,3.99
69459891,2.01602E+18,2016-02-12,349,138936951,CT,1.38,2,0.2,1,1.18,0.69
78449658,2.01602E+18,2016-02-12,349,138936951,CT,4.83,7,0.7,1,4.13,0.69
78759625,2.01602E+18,2016-02-12,349,138936951,CT,6.21,9,0.9,1,5.31,0.69
32519627,2.01602E+18,2016-02-16,349,138936951,CT,2.07,3,0,0,2.07,0.69
63529808,2.01602E+18,2016-02-21,349,138936951,CT,0.69,1,0,0,0.69,0.69
22789822,2.01602E+18,2016-02-29,349,138936952,CT,7.98,2,0,0,7.98,3.99
40199924,2.01603E+18,2016-03-13,349,138936952,CT,3.99,1,0,0,3.99,3.99
20919822,2.01603E+18,2016-03-18,349,138936951,CT,4.14,6,0,0,4.14,0.69
75269684,2.01603E+18,2016-03-22,349,138936952,CT,11.97,3,1.5,1,10.47,3.99
5679940,2.01604E+18,2016-04-27,349,138936951,CT,3.45,5,0.5,1,2.95,0.69
37129691,2.01605E+18,2016-05-03,349,138936953,CT,44.97,3,6,1,38.97,14.99
28839892,2.01605E+18,2016-05-09,349,138936951,CT,6.21,9,0,0,6.21,0.69
60829822,2.01606E+18,2016-06-07,349,138936953,CT,29.98,2,10,1,19.98,14.99
92399624,2.01606E+18,2016-06-10,349,138936952,CT,15.96,4,4,1,11.96,3.99
69459891,2.01606E+18,2016-06-17,349,138936951,CT,2.07,3,0,0,2.07,0.69
5679940,2.01606E+18,2016-06-23,349,138936951,CT,0.69,1,0,0,0.69,0.69
92809821,2.01606E+18,2016-06-23,349,138936952,CT,11.97,3,0,0,11.97,3.99
51589608,2.01606E+18,2016-06-28,349,138936952,CT,7.98,2,0,0,7.98,3.99
73619899,2.01607E+18,2016-07-06,349,138936952,CT,15.96,4,2,1,13.96,3.99
57569847,2.01608E+18,2016-08-03,349,138936951,CT,2.76,4,0,0,2.76,0.69
31399808,2.01608E+18,2016-08-05,349,138936951,CT,4.14,6,0,0,4.14,0.69
69779822,2.01608E+18,2016-08-05,349,138936952,CT,11.97,3,0,0,11.97,3.99
33919808,2.01608E+18,2016-08-08,349,138936951,CT,2.76,4,0.4,1,2.36,0.69
99399821,2.01608E+18,2016-08-10,349,138936952,CT,7.98,2,1,1,6.98,3.99
11349754,2.01608E+18,2016-08-13,349,138936953,CT,44.97,3,6,1,38.97,14.99
84379758,2.01608E+18,2016-08-21,349,138936952,CT,4.29,1,0,0,4.29,4.29
90379624,2.01608E+18,2016-08-27,349,138936952,CT,21.45,5,0,0,21.45,4.29
30209822,2.01609E+18,2016-09-07,349,138936952,CT,21.45,5,0,0,21.45,4.29
64509719,2.01609E+18,2016-09-09,349,138936951,CT,6,8,0,0,6,0.75
45019696,2.01609E+18,2016-09-19,349,138936951,CT,4.5,6,0,0,4.5,0.75
89989770,2.01609E+18,2016-09-20,349,138936952,CT,12.87,3,0,0,12.87,4.29
10759583,2.0161E+18,2016-10-04,349,138936952,CT,4.29,1,1,1,3.29,4.29
12189899,2.0161E+18,2016-10-19,349,138936952,CT,17.16,4,0,0,17.16,4.29
96829565,2.0161E+18,2016-10-23,349,138936951,CT,6,8,0,0,6,0.75
91219819,2.01611E+18,2016-11-01,349,138936951,CT,4.5,6,0.3,1,4.2,0.75
99399821,2.01611E+18,2016-11-03,349,138936952,CT,8.58,2,1,1,7.58,4.29
28149580,2.01612E+18,2016-12-09,349,138936951,CT,1.5,2,0,0,1.5,0.75
29639940,2.01612E+18,2016-12-12,349,138936951,CT,5.25,7,0,0,5.25,0.75
25949920,2.01612E+18,2016-12-14,349,138936951,CT,4.5,6,0,0,4.5,0.75
99399821,2.01612E+18,2016-12-23,349,138936951,CT,2.25,3,0.3,1,1.95,0.75
10759583,2.01612E+18,2016-12-28,349,138936951,CT,1.5,2,0.2,1,1.3,0.75
98559941,2.01612E+18,2016-12-30,349,138936952,CT,8.58,2,1,1,7.58,4.29
84379758,2.01612E+18,2016-12-31,349,138936952,CT,21.45,5,2.5,1,18.95,4.29
75269684,2.01701E+18,2017-01-15,349,138936952,CT,12.87,3,0,0,12.87,4.29
81909565,2.01701E+18,2017-01-17,349,138936951,CT,0.75,1,0,0,0.75,0.75
6989901,2.01701E+18,2017-01-22,349,138936952,CT,12.87,3,0,0,12.87,4.29
10759583,2.01702E+18,2017-02-14,349,138936952,CT,12.87,3,0,0,12.87,4.29
84349853,2.01702E+18,2017-02-18,349,138936952,CT,4.29,1,0,0,4.29,4.29
46179587,2.01702E+18,2017-02-25,349,138936951,CT,2.25,3,0,0,2.25,0.75
63529808,2.01703E+18,2017-03-07,349,138936951,CT,4.5,6,0,0,4.5,0.75
20919822,2.01703E+18,2017-03-14,349,138936951,CT,6.75,9,0,0,6.75,0.75
32519627,2.01703E+18,2017-03-20,349,138936951,CT,2.25,3,0,0,2.25,0.75
98559941,2.01703E+18,2017-03-22,349,138936952,CT,21.45,5,0,0,21.45,4.29
69779822,2.01703E+18,2017-03-24,349,138936951,CT,3.75,5,0,0,3.75,0.75
27839656,2.01704E+18,2017-04-08,349,138936951,CT,6.32,8,0,0,6.32,0.79
29639940,2.01704E+18,2017-04-08,349,138936952,CT,9.18,2,0,0,9.18,4.59
38329808,2.01704E+18,2017-04-11,349,138936951,CT,0.79,1,0.1,1,0.69,0.79
90229683,2.01704E+18,2017-04-22,349,138936952,CT,22.95,5,0,0,22.95,4.59
799924,2.01705E+18,2017-05-09,349,138936952,CT,22.95,5,5,1,17.95,4.59
11349754,2.01705E+18,2017-05-15,349,138936951,CT,5.53,7,0,0,5.53,0.79
17659822,2.01705E+18,2017-05-31,349,138936951,CT,2.37,3,0,0,2.37,0.79
5209899,2.01706E+18,2017-06-06,349,138936952,CT,18.36,4,4,1,14.36,4.59
73119924,2.01706E+18,2017-06-06,349,138936952,CT,13.77,3,3,1,10.77,4.59
73619899,2.01706E+18,2017-06-06,349,138936951,CT,3.95,5,1,1,2.95,0.79
73119924,2.01706E+18,2017-06-14,349,138936951,CT,6.32,8,0.4,1,5.92,0.79
23259899,2.01707E+18,2017-07-01,349,138936951,CT,2.37,3,0,0,2.37,0.79
4139823,2.01707E+18,2017-07-16,349,138936952,CT,18.36,4,0,0,18.36,4.59
49809924,2.01707E+18,2017-07-31,349,138936951,CT,2.37,3,0,0,2.37,0.79
90229683,2.01708E+18,2017-08-03,349,138936952,CT,18.36,4,0,0,18.36,4.59
69539822,2.0171E+18,2017-10-03,349,138936952,CT,13.77,3,3,1,10.77,4.59
90229683,2.0171E+18,2017-10-28,349,138936951,CT,7.11,9,0,0,7.11,0.79
41389536,2.01711E+18,2017-11-03,349,138936951,CT,3.16,4,0,0,3.16,0.79
73789848,2.01711E+18,2017-11-03,349,138936952,CT,17.96,4,0,0,17.96,4.49
10759583,2.01711E+18,2017-11-04,349,138936951,CT,3.95,5,0,0,3.95,0.79
98559941,2.01711E+18,2017-11-15,349,138936953,CT,16.49,1,0,0,16.49,16.49
61039683,2.01712E+18,2017-12-08,349,138936952,CT,4.49,1,0,0,4.49,4.49
29639940,2.01712E+18,2017-12-11,349,138936951,CT,0.79,1,0,0,0.79,0.79
24599899,2.01712E+18,2017-12-22,349,138936952,CT,8.98,2,0,0,8.98,4.49
75269684,2.01712E+18,2017-12-22,349,138936953,CT,16.49,1,0,0,16.49,16.49
90079817,2.01712E+18,2017-12-22,349,138936951,CT,3.16,4,0,0,3.16,0.79
10629613,2.01603E+18,2016-03-01,348,138936951,CT,4.14,6,0,0,4.14,0.69
16509833,2.01603E+18,2016-03-31,348,138936951,CT,5.52,8,0.4,1,5.12,0.69
89599832,2.01604E+18,2016-04-16,348,138936952,CT,3.99,1,0,0,3.99,3.99
65579845,2.01604E+18,2016-04-28,348,138936951,CT,2.07,3,0.3,1,1.77,0.69
16509833,2.01605E+18,2016-05-01,348,138936952,CT,19.95,5,2.5,1,17.45,3.99
4029818,2.01605E+18,2016-05-19,348,138936951,CT,2.07,3,0,0,2.07,0.69
46279833,2.01606E+18,2016-06-13,348,138936952,CT,19.95,5,0,0,19.95,3.99
89889832,2.01606E+18,2016-06-14,348,138936951,CT,4.83,7,0,0,4.83,0.69
77869553,2.01608E+18,2016-08-04,348,138936953,CT,44.97,3,0,0,44.97,14.99
79719896,2.01608E+18,2016-08-06,348,138936952,CT,15.96,4,0,0,15.96,3.99
20439925,2.01701E+18,2017-01-25,348,138936952,CT,4.29,1,0,0,4.29,4.29
67619735,2.01703E+18,2017-03-26,348,138936951,CT,0.75,1,0,0,0.75,0.75
80229611,2.01704E+18,2017-04-12,348,138936952,CT,22.95,5,2.5,1,20.45,4.59
21429902,2.01704E+18,2017-04-20,348,138936951,CT,3.16,4,0,0,3.16,0.79
51629897,2.01705E+18,2017-05-04,348,138936951,CT,3.95,5,0.5,1,3.45,0.79
87259583,2.01705E+18,2017-05-09,348,138936951,CT,5.53,7,1.4,1,4.13,0.79
89199579,2.01707E+18,2017-07-02,348,138936952,CT,4.59,1,0,0,4.59,4.59
61069852,2.01707E+18,2017-07-14,348,138936951,CT,1.58,2,0.1,1,1.48,0.79
16509833,2.01708E+18,2017-08-01,348,138936951,CT,1.58,2,0,0,1.58,0.79
82339747,2.01708E+18,2017-08-24,348,138936952,CT,9.18,2,0,0,9.18,4.59
16509833,2.01709E+18,2017-09-12,348,138936951,CT,7.11,9,0,0,7.11,0.79
89199579,2.01709E+18,2017-09-15,348,138936952,CT,9.18,2,0,0,9.18,4.59
2829752,2.01709E+18,2017-09-17,348,138936951,CT,0.79,1,0,0,0.79,0.79
24979721,2.01709E+18,2017-09-28,348,138936951,CT,4.74,6,0,0,4.74,0.79
41189680,2.01709E+18,2017-09-29,348,138936951,CT,3.95,5,0,0,3.95,0.79
87559606,2.01712E+18,2017-12-10,348,138936952,CT,8.98,2,0,0,8.98,4.49
4029818,2.01712E+18,2017-12-19,348,138936951,CT,0.79,1,0,0,0.79,0.79
99839997,2.01601E+18,2016-01-03,347,138936952,CT,15.96,4,0,0,15.96,3.99
52289857,2.01601E+18,2016-01-15,347,138936953,CT,14.99,1,0,0,14.99,14.99
33129968,2.01601E+18,2016-01-24,347,138936951,CT,3.45,5,0,0,3.45,0.69
60789968,2.01603E+18,2016-03-18,347,138936953,CT,29.98,2,0,0,29.98,14.99
81519841,2.01603E+18,2016-03-22,347,138936951,CT,4.14,6,0.3,1,3.84,0.69
7609729,2.01603E+18,2016-03-30,347,138936951,CT,2.07,3,0.15,1,1.92,0.69
38399997,2.01604E+18,2016-04-01,347,138936951,CT,0.69,1,0.05,1,0.64,0.69
46869711,2.01604E+18,2016-04-15,347,138936952,CT,3.99,1,0,0,3.99,3.99
67999992,2.01604E+18,2016-04-25,347,138936952,CT,11.97,3,1.5,1,10.47,3.99
20799879,2.01605E+18,2016-05-14,347,138936951,CT,2.07,3,0,0,2.07,0.69
52379615,2.01605E+18,2016-05-14,347,138936952,CT,3.99,1,0,0,3.99,3.99
52289857,2.01605E+18,2016-05-16,347,138936951,CT,6.21,9,0,0,6.21,0.69
7609729,2.01605E+18,2016-05-20,347,138936952,CT,3.99,1,0,0,3.99,3.99
20889964,2.01605E+18,2016-05-21,347,138936951,CT,5.52,8,0,0,5.52,0.69
49319652,2.01606E+18,2016-06-05,347,138936953,CT,44.97,3,15,1,29.97,14.99
12139998,2.01606E+18,2016-06-10,347,138936951,CT,1.38,2,0.4,1,0.98,0.69
69279951,2.01606E+18,2016-06-11,347,138936952,CT,7.98,2,2,1,5.98,3.99
17139915,2.01606E+18,2016-06-12,347,138936952,CT,3.99,1,0,0,3.99,3.99
20319968,2.01606E+18,2016-06-12,347,138936951,CT,3.45,5,0,0,3.45,0.69
22289992,2.01606E+18,2016-06-16,347,138936951,CT,1.38,2,0,0,1.38,0.69
92359694,2.01606E+18,2016-06-19,347,138936953,CT,44.97,3,0,0,44.97,14.99
20319968,2.01606E+18,2016-06-22,347,138936952,CT,19.95,5,0,0,19.95,3.99
7609729,2.01606E+18,2016-06-25,347,138936951,CT,0.69,1,0,0,0.69,0.69
52289857,2.01606E+18,2016-06-29,347,138936951,CT,4.83,7,0,0,4.83,0.69
70329964,2.01606E+18,2016-06-30,347,138936952,CT,19.95,5,0,0,19.95,3.99
38399997,2.01607E+18,2016-07-01,347,138936952,CT,3.99,1,0,0,3.99,3.99
20889964,2.01607E+18,2016-07-04,347,138936951,CT,2.07,3,0.15,1,1.92,0.69
12139998,2.01607E+18,2016-07-14,347,138936953,CT,29.98,2,0,0,29.98,14.99
43829964,2.01607E+18,2016-07-24,347,138936953,CT,29.98,2,2,1,27.98,14.99
20889964,2.01607E+18,2016-07-27,347,138936952,CT,19.95,5,2.5,1,17.45,3.99
98899915,2.01607E+18,2016-07-29,347,138936952,CT,11.97,3,1.5,1,10.47,3.99
4029766,2.01607E+18,2016-07-30,347,138936951,CT,3.45,5,0.25,1,3.2,0.69
98899915,2.01607E+18,2016-07-30,347,138936951,CT,5.52,8,0.4,1,5.12,0.69
62419841,2.01608E+18,2016-08-15,347,138936951,CT,0.75,1,0,0,0.75,0.75
4669549,2.01608E+18,2016-08-22,347,138936951,CT,6,8,0,0,6,0.75
2809951,2.01608E+18,2016-08-23,347,138936951,CT,3,4,0,0,3,0.75
38399997,2.01608E+18,2016-08-27,347,138936951,CT,1.5,2,0,0,1.5,0.75
12889998,2.01609E+18,2016-09-19,347,138936952,CT,21.45,5,0,0,21.45,4.29
22289992,2.0161E+18,2016-10-01,347,138936951,CT,3.75,5,0,0,3.75,0.75
38399997,2.0161E+18,2016-10-01,347,138936951,CT,2.25,3,0,0,2.25,0.75
38399997,2.0161E+18,2016-10-02,347,138936953,CT,15.99,1,5,1,10.99,15.99
81529964,2.0161E+18,2016-10-03,347,138936951,CT,4.5,6,1.2,1,3.3,0.75
96349973,2.0161E+18,2016-10-03,347,138936952,CT,4.29,1,1,1,3.29,4.29
60789968,2.0161E+18,2016-10-05,347,138936952,CT,8.58,2,2,1,6.58,4.29
